"block_number","min"
11818922,1e+09
11818923,3.223e+11
11818924,3.124e+11
11818925,1e+09
11818926,3.2788e+11
11818927,3.19e+11
11818928,3.1e+11
11818929,2.98e+11
11818930,3.25e+11
11818931,3.1e+11
11818932,1e+09
11818933,309000001459
11818934,309000001459
11818935,3.25e+11
11818936,3.191e+11
11818937,319000000001
11818938,3.25e+11
11818939,3.25e+11
11818940,3.13e+11
11818941,3.091e+11
11818943,1e+09
11818944,3.16e+11
11818945,3.33e+11
11818946,311000001459
11818947,3.33e+11
11818948,1e+09
11818949,3.2e+11
11818950,312000000255
11818951,3.16e+11
11818952,3.091e+11
11818953,3.075e+11
11818954,3.01e+10
11818955,300000000004
11818956,3e+11
11818957,1e+09
11818958,3.28524e+11
11818959,3.1185e+11
11818960,2.95e+11
11818961,2.8e+11
11818962,2.8e+11
11818963,3.45e+11
11818964,3.43e+11
11818965,3.33e+11
11818966,3.33e+11
11818967,3.3e+11
11818968,3.28e+11
11818969,3.45e+11
11818970,3.27e+11
11818971,3.224e+11
11818972,3.3e+11
11818973,3.2e+11
11818974,3.124e+11
11818975,3.12e+11
11818976,1e+09
11818978,1.8e+11
11818979,3e+11
11818980,2.85e+11
11818981,2.81e+11
11818982,2.75e+11
11818983,2.62e+11
11818984,2.81e+11
11818985,1e+09
11818986,353949200000
11818987,3.51e+11
11818988,3.4e+11
11818989,3.28e+11
11818990,1e+09
11818991,3.26772e+11
11818992,3.21772e+11
11818993,3.13e+11
11818994,358000000255
11818995,3.52e+11
11818996,328000001459
11818997,302000001459
11818998,2.992e+11
11818999,2.7e+11
11819000,2.51e+11
11819001,2.475e+11
11819002,3.267e+11
11819003,2.461e+11
11819004,3.9204e+11
11819005,1e+09
11819006,3.29e+11
11819007,3.267e+11
11819008,3.375e+11
11819009,1e+09
11819010,3.01e+11
11819011,2.55e+11
11819012,3.2e+11
11819013,2.472e+11
11819014,3.22e+11
11819015,321771999999
11819016,276708500994
11819017,1e+09
11819018,280184945467
11819019,1e+09
11819020,2.4e+11
11819021,2.4e+11
11819022,2.31e+11
11819023,3.22e+11
11819024,3.1e+11
11819025,2.91e+11
11819026,2.3e+11
11819027,226600000233
11819028,217000001347
11819029,2.1e+11
11819030,2e+11
11819031,1.32e+11
11819032,2.57e+11
11819033,2e+11
11819034,1.89e+11
11819035,3e+11
11819036,2.25e+11
11819037,1.85e+11
11819038,1.71e+11
11819039,154316224034
11819040,1.56e+11
11819041,150000000001
11819042,1.5e+11
11819043,1.452e+11
11819044,1e+09
11819045,3.45e+11
11819046,3.3495e+11
11819047,3.28e+11
11819048,3.01e+11
11819049,2.88e+11
11819050,2.51e+11
11819051,327000001459
11819052,276100000233
11819053,300000000060
11819054,2.5e+11
11819056,2.2e+11
11819057,2e+11
11819058,2e+11
11819059,2e+11
11819060,3.3e+11
11819061,2.75e+11
11819062,2e+11
11819063,2e+11
11819064,1.71e+11
11819065,1.452e+11
11819066,158317712211
11819067,2.75e+11
11819068,2.75e+11
11819069,1.66e+11
11819071,3e+11
11819072,1e+09
11819073,2.5e+11
11819074,1.66e+11
11819075,151800000233
11819076,1e+09
11819077,1.32e+11
11819078,1.32e+11
11819079,2e+11
11819080,1.44e+11
11819081,3.112e+11
11819082,2e+11
11819083,2.19e+11
11819084,1e+09
11819085,2e+11
11819086,2e+11
11819087,2e+11
11819088,1.35e+11
11819089,1.32e+11
11819090,217910000001
11819091,2e+11
11819092,2.01e+11
11819093,2.01e+11
11819094,1e+09
11819095,2e+11
11819096,2e+11
11819097,2e+11
11819098,3.01e+10
11819100,2.19e+11
11819101,2e+11
11819102,1.859e+11
11819103,1e+09
11819104,1.31e+11
11819105,1.3e+11
11819106,1.28e+11
11819107,1.25e+11
11819108,2e+11
11819109,1e+09
11819110,1.6e+11
11819111,1e+09
11819112,1e+09
11819113,1e+09
11819114,2.2e+11
11819115,129000001459
11819116,1.3e+11
11819117,2.34e+11
11819118,1.28e+11
11819119,1.28e+11
11819120,1.21e+11
11819121,1e+09
11819122,1.2e+11
11819123,1.2e+11
11819124,1.944e+11
11819125,3.36e+11
11819126,2.35e+11
11819127,1.87e+11
11819128,2.7e+11
11819129,2.09e+11
11819130,2e+11
11819131,1.8e+11
11819132,1e+09
11819133,3.36e+11
11819134,2.2e+11
11819135,1.8537e+11
11819136,2.4e+11
11819137,2.4e+11
11819138,2e+11
11819139,1.8e+11
11819140,1.77e+11
11819141,1e+09
11819142,2e+11
11819143,1.66e+11
11819144,1.66e+11
11819145,151000001347
11819146,2.079e+11
11819147,1.51e+11
11819148,3.125e+11
11819149,2.4e+11
11819150,2.4e+11
11819151,2.08e+11
11819152,1e+09
11819153,2e+11
11819154,2.4e+11
11819155,2e+11
11819156,2e+11
11819157,2.2e+11
11819158,2.06e+11
11819159,2e+11
11819160,1.672e+11
11819161,1.6e+11
11819162,1e+09
11819163,1e+09
11819165,1.5e+11
11819166,1.41e+11
11819167,1.35e+11
11819168,1.3e+11
11819169,2e+11
11819170,1.51e+11
11819171,123363917820
11819172,2e+11
11819173,121000001000
11819174,1e+09
11819175,2.57125e+11
11819176,2.39e+11
11819177,2.001e+11
11819178,1.94e+11
11819179,1.89e+11
11819180,1.89e+11
11819181,1.826e+11
11819182,1.51e+11
11819183,1.4e+11
11819184,1.25e+11
11819185,1.89e+11
11819186,1.51e+11
11819187,2.4e+11
11819188,2.12e+11
11819189,1.82e+11
11819190,1.82e+11
11819191,1.25e+11
11819192,1e+09
11819193,1.331e+11
11819194,1.89e+11
11819195,1.89e+11
11819196,1.21e+11
11819197,2.1095e+11
11819198,190466023313
11819199,1.89e+11
11819200,2.079e+11
11819201,1.82e+11
11819202,1.55e+11
11819203,1.2e+11
11819204,1.2e+11
11819205,2.275e+11
11819206,2.002e+11
11819207,1.8746e+11
11819208,2.77e+11
11819209,2.54e+11
11819211,2.409e+11
11819212,2.07e+11
11819213,2.73e+11
11819214,2.002e+11
11819215,1.97e+11
11819216,2.71e+11
11819217,1e+09
11819218,2.6e+11
11819219,2.85e+11
11819220,2.61e+11
11819221,2.53e+11
11819222,2.222e+11
11819224,272000001561
11819225,2.211e+11
11819226,1e+09
11819227,2.002e+11
11819228,194008093958
11819229,2e+11
11819230,1.89e+11
11819231,1.89e+11
11819232,2.652e+11
11819233,2.21e+11
11819234,2.01e+11
11819235,1e+09
11819236,1e+09
11819237,1.82e+11
11819238,2.2022e+11
11819239,1.61e+11
11819240,1.5e+11
11819241,1e+09
11819242,2.2022e+11
11819243,2.002e+11
11819244,1.5e+11
11819245,1.31e+11
11819246,2.4e+11
11819247,1e+09
11819248,2.45e+11
11819249,2.14e+11
11819250,1.957e+11
11819251,1.947e+11
11819252,1.65e+11
11819253,1.4e+11
11819254,2.08e+11
11819255,125400000233
11819256,1.24e+11
11819257,1.2e+11
11819258,2.14e+11
11819259,1.2e+11
11819260,1.2e+11
11819261,3.01e+10
11819262,1.6e+11
11819263,1.32e+11
11819264,1.65e+11
11819265,1.2e+11
11819266,1.2e+11
11819267,1e+09
11819268,2.21e+11
11819269,1.51e+11
11819270,117000001459
11819271,1.2e+11
11819272,1.66e+11
11819273,1.155e+11
11819274,271428571429
11819275,188100000233
11819276,1.36e+11
11819277,1e+09
11819278,1.24e+11
11819279,2.75e+11
11819280,2.21e+11
11819282,1e+09
11819283,1.364e+11
11819284,127500000729
11819285,1e+10
11819286,1e+09
11819287,1.66e+11
11819288,1e+09
11819289,1.68e+11
11819290,1.364e+11
11819291,1.243e+11
11819292,1.24e+11
11819293,1.21e+11
11819294,1.76e+11
11819295,1.6368e+11
11819296,1.364e+11
11819297,1.414e+11
11819298,1.364e+11
11819299,1.364e+11
11819300,1.364e+11
11819301,119750000926
11819302,1e+09
11819303,137000001459
11819304,115000001347
11819305,1.364e+11
11819306,1.364e+11
11819307,1e+09
11819308,1.37e+11
11819309,1.37e+11
11819311,1.364e+11
11819312,2.37e+11
11819313,154000001459
11819314,1.38e+11
11819315,1.364e+11
11819316,1.364e+11
11819317,1.364e+11
11819318,1e+09
11819319,1.2e+11
11819320,1.15e+11
11819321,1.111e+11
11819322,2.21e+11
11819323,2.33e+11
11819324,2.2e+11
11819325,194789554124
11819326,1.804e+11
11819327,1e+09
11819329,1.86e+11
11819330,1e+09
11819331,2.277e+11
11819332,2.2e+11
11819333,2.21e+11
11819334,2.2e+11
11819335,1e+09
11819336,2.01e+11
11819337,1.815e+11
11819338,1.815e+11
11819339,1.8e+11
11819340,1.7e+11
11819341,1.65044e+11
11819342,1.5572e+11
11819343,1.5004e+11
11819344,1.394e+11
11819345,1e+09
11819346,194789554124
11819347,1.815e+11
11819348,1.37e+11
11819349,1e+09
11819350,1.56e+11
11819351,1.37e+11
11819352,1.364e+11
11819353,1.364e+11
11819354,1e+09
11819355,1.65044e+11
11819356,1.67925e+11
11819357,1.37e+11
11819358,1.364e+11
11819359,1.36e+11
11819360,1.3e+11
11819361,1.37e+11
11819362,1.73e+11
11819363,1.37e+11
11819364,1.221e+11
11819365,1.78e+11
11819366,137000001459
11819367,2.4e+11
11819368,2.25e+11
11819369,2.1e+11
11819370,1.6e+11
11819371,1e+09
11819372,2.205e+11
11819373,1.67e+11
11819374,1.66e+11
11819375,1.51e+11
11819376,1e+09
11819377,1e+09
11819378,1.65e+11
11819379,1.72e+11
11819380,181548400000
11819381,1e+09
11819382,2.205e+11
11819383,1.65044e+11
11819384,2.22e+11
11819385,1.85e+11
11819386,1.65044e+11
11819387,1e+09
11819388,165000001459
11819389,1e+09
11819390,1.5e+11
11819391,1.38e+11
11819392,1.65044e+11
11819393,181548400000
11819394,137000001459
11819395,137000001459
11819396,1.66e+11
11819397,137000001459
11819398,137000001459
11819399,1.37e+11
11819400,1.65044e+11
11819401,1e+09
11819402,1.73044e+11
11819403,2.21e+11
11819404,2.33e+11
11819405,1.9481e+11
11819406,1.66e+11
11819407,1e+09
11819408,2.22e+11
11819409,2.21e+11
11819410,1.95e+11
11819411,1.727e+11
11819412,1.65044e+11
11819413,1.65044e+11
11819414,1.65044e+11
11819415,1.57e+11
11819416,1.4e+11
11819417,3.01e+10
11819418,1.66e+11
11819419,1.65e+11
11819420,1.4e+11
11819421,1.35e+11
11819422,129500000729
11819423,1.221e+11
11819424,3e+09
11819425,1.2e+11
11819426,1e+09
11819427,1e+09
11819428,112000001459
11819429,1.11e+11
11819430,1.3e+11
11819431,3.01e+10
11819432,110000001347
11819433,1.1e+11
11819434,1.1e+11
11819435,1.1e+11
11819436,108942379730
11819437,1.08e+11
11819438,1.045e+11
11819439,102000001123
11819440,1.14e+11
11819441,101000001459
11819442,1.01e+11
11819443,1e+11
11819444,2e+11
11819445,1.26735e+11
11819446,1.11e+11
11819448,3e+09
11819449,101000001347
11819450,1.32e+11
11819451,1.11e+11
11819452,1e+09
11819453,110000001123
11819454,1.32e+11
11819455,3e+09
11819456,1e+09
11819457,1e+09
11819458,1.812e+11
11819459,2.37e+11
11819460,1e+09
11819461,2.01e+11
11819462,1.76e+11
11819463,1.65e+11
11819464,148000001459
11819465,1.464e+11
11819466,1.452e+11
11819467,2.46e+11
11819468,2.38e+11
11819469,2.26e+11
11819470,2.215e+11
11819471,2.2e+11
11819472,3e+09
11819473,1.8e+11
11819475,1.64e+11
11819476,148000001459
11819477,1.4e+11
11819478,2.42e+11
11819479,2e+11
11819480,2.32e+11
11819481,1.83e+11
11819482,2.19e+11
11819483,1e+09
11819484,141350000803
11819485,1.37e+11
11819486,2.1e+11
11819488,2.29e+11
11819489,1e+09
11819490,1.65e+11
11819491,2.38365e+11
11819492,2.376e+11
11819493,2.01e+11
11819494,2.01e+11
11819495,139000001459
11819496,2e+11
11819497,2.47e+11
11819498,2.41e+11
11819499,222000001459
11819500,2e+11
11819501,1e+09
11819502,1.5e+11
11819503,2.01e+11
11819504,2e+11
11819505,2.19e+11
11819506,3e+09
11819507,1.32e+11
11819508,2.19e+11
11819509,1.71e+11
11819510,1.5e+11
11819511,1.34e+11
11819512,2.41e+11
11819513,2.06e+11
11819514,2.31e+11
11819515,2.01e+11
11819516,1e+09
11819517,148000001347
11819518,1.418e+11
11819519,1.1e+11
11819520,1.45e+11
11819521,1.402e+11
11819522,1.33e+11
11819523,1.3431e+11
11819524,1e+09
11819525,166694440000
11819526,1.32e+11
11819527,1.53e+11
11819528,1.32e+11
11819529,1.692e+11
11819530,147000001459
11819531,2.115e+11
11819532,1.41e+11
11819533,1.41e+11
11819534,1e+09
11819535,1.33e+11
11819536,1.31e+11
11819537,1.24e+11
11819538,122000001123
11819539,2.19e+11
11819540,1.42e+11
11819541,2.3e+11
11819542,2.21e+11
11819543,1e+09
11819544,2.2e+11
11819545,1.87e+11
11819546,1e+09
11819547,1e+09
11819548,1.551e+11
11819549,1.49e+11
11819550,1e+09
11819551,2.25e+11
11819552,164009999872
11819553,1.562e+11
11819554,1.44e+11
11819555,1.44e+11
11819556,2.31e+11
11819557,2e+11
11819558,2.21e+11
11819559,1.75e+11
11819560,1.6e+11
11819561,1.5e+11
11819562,1.42e+11
11819563,1e+09
11819564,2.2e+11
11819566,1.61865e+11
11819567,1.6e+11
11819568,1.6e+11
11819569,1e+09
11819570,1.61e+11
11819571,1.551e+11
11819572,1.41e+11
11819573,3.01e+10
11819574,1.41e+11
11819575,1.41e+11
11819576,1e+09
11819577,1.62e+11
11819578,1.872e+11
11819579,3e+09
11819580,1.33e+11
11819581,1.61e+11
11819582,1.33e+11
11819583,3e+09
11819584,1.23e+11
11819585,1.22e+11
11819586,1.22e+11
11819587,3e+09
11819588,1.21e+11
11819589,1.2e+11
11819590,1.2e+11
11819591,1.2e+11
11819592,1.2e+11
11819593,1.63e+11
11819594,1.3e+11
11819595,1.23e+11
11819596,1.33e+11
11819597,120000001459
11819598,1e+09
11819599,1.2e+11
11819600,1.2e+11
11819601,1.22022e+11
11819602,132000001347
11819603,1.22022e+11
11819604,122000001347
11819605,1.37e+11
11819606,122000001347
11819607,1.36e+11
11819608,1.22022e+11
11819610,1.22e+11
11819611,1e+09
11819612,1.19e+11
11819613,146426400000
11819614,1.22022e+11
11819615,1e+09
11819616,2e+11
11819617,1.4e+11
11819618,1.35e+11
11819619,1.34e+11
11819620,1.23e+11
11819621,1.22022e+11
11819622,1e+09
11819623,9e+09
11819624,9e+09
11819625,1.35e+11
11819626,1e+09
11819627,1.35e+11
11819628,134224200000
11819629,1.62e+11
11819630,1e+09
11819631,1.67e+11
11819632,1.35e+11
11819633,134966215162
11819635,1.9e+11
11819636,1.48e+11
11819637,1.62e+11
11819638,1.35e+11
11819639,1e+09
11819640,3e+09
11819641,1.35e+11
11819642,9e+09
11819643,1e+09
11819644,174430273291
11819645,1.63e+11
11819646,9e+09
11819647,1.485e+11
11819648,1.9e+11
11819649,151875001000
11819650,149000001459
11819651,9e+09
11819652,1.91e+11
11819653,151875001000
11819654,1.61e+11
11819655,1.5e+11
11819656,9e+09
11819657,9e+09
11819658,151875001000
11819659,1e+09
11819660,1.474e+11
11819661,141300000858
11819662,1.55448e+11
11819663,1.35e+11
11819664,1.35e+11
11819665,1e+09
11819666,1.35e+11
11819667,1.5e+11
11819668,1.51011e+11
11819669,1.5e+11
11819670,1e+09
11819671,1.77e+11
11819672,136000001459
11819673,1.35e+11
11819674,1.5e+11
11819675,134224200000
11819676,1.51e+11
11819677,1.65e+11
11819678,9e+09
11819679,1e+09
11819680,1.52e+11
11819681,1e+09
11819682,1.4e+11
11819683,134224200000
11819684,134200001717
11819685,1.34e+11
11819686,1.97e+11
11819687,1.64e+11
11819688,1.98e+11
11819689,1.86e+11
11819690,1.8e+11
11819691,9e+09
11819692,1.91e+11
11819693,1.86e+11
11819694,1.66e+11
11819695,1.545e+11
11819696,1.8e+11
11819697,1.661e+11
11819698,174000001459
11819699,1.98e+11
11819700,2.08e+11
11819701,1e+09
11819702,1e+09
11819703,1.75e+11
11819705,1.6995e+11
11819706,1e+09
11819707,2.09e+11
11819708,1e+09
11819709,168000001561
11819710,1.595e+11
11819711,1.545e+11
11819712,1.78e+11
11819713,152000001459
11819714,1.51e+11
11819715,1e+09
11819716,208800001750
11819717,2.12e+11
11819718,9e+09
11819719,1.99e+11
11819720,1.97e+11
11819721,1.921e+11
11819722,9e+09
11819723,1.77e+11
11819724,174000001459
11819725,2.1e+11
11819726,181000001459
11819727,9e+09
11819728,174000001459
11819729,1.9e+11
11819730,1.67e+11
11819731,1e+09
11819732,1.5e+11
11819734,1e+09
11819735,1.5e+11
11819736,1.51e+11
11819737,1.5e+11
11819738,1.67e+11
11819739,2.0475e+11
11819740,1.81e+11
11819741,1.5e+11
11819742,148500000233
11819743,1.375e+11
11819744,1.35e+11
11819745,1.85e+11
11819746,9e+09
11819747,2e+11
11819748,166508611878
11819749,1.79e+11
11819750,175666585531
11819751,2.05e+11
11819752,174508611878
11819753,166508611878
11819754,166508611878
11819755,1.606e+11
11819756,1.6e+11
11819757,2.1e+11
11819758,1.958e+11
11819759,1.795e+11
11819760,166508611878
11819761,152000001459
11819762,1.66e+11
11819763,1.573e+11
11819764,1.4e+11
11819765,1.37e+11
11819766,200000001459
11819767,3.01e+10
11819768,1.67e+11
11819769,1.67e+11
11819770,9e+09
11819771,2.02e+11
11819772,1e+09
11819773,1e+09
11819774,1.485e+11
11819775,148500013600
11819776,9e+09
11819777,1e+09
11819778,136000001459
11819779,1.35e+11
11819780,1.67e+11
11819781,1.342e+11
11819782,2.01e+11
11819783,1.97e+11
11819784,2.079e+11
11819785,1.84e+11
11819786,1.7201e+11
11819787,1e+09
11819788,1.68e+11
11819789,1.86e+11
11819790,1.694e+11
11819791,166508611878
11819792,1.6e+11
11819793,9e+09
11819794,1.34e+11
11819795,1.3e+11
11819796,1.24e+11
11819797,1.22e+11
11819798,1e+09
11819799,9e+09
11819800,9e+09
11819801,1.2e+11
11819802,9e+09
11819803,1.67e+11
11819804,1.19e+11
11819805,1.15e+11
11819806,1.11e+11
11819807,1.99e+11
11819808,1e+09
11819809,2.2e+11
11819810,1.936e+11
11819811,1.76e+11
11819812,9e+09
11819813,1e+09
11819814,1.5e+11
11819815,2e+11
11819816,9e+09
11819817,153000001459
11819818,1.98e+11
11819819,1.6e+11
11819820,1.53e+11
11819821,1.32e+11
11819822,1e+09
11819823,1.683e+11
11819824,1.6e+11
11819825,135097107285
11819826,119000001459
11819827,1.19e+11
11819828,122604000001
11819829,1.15e+11
11819830,1e+09
11819831,2e+11
11819832,1e+09
11819833,1.6e+11
11819834,1.6e+11
11819835,1.76e+11
11819836,1.6e+11
11819837,116000001459
11819838,1.92e+11
11819839,1e+09
11819840,1.13e+11
11819841,1.61e+11
11819842,9e+09
11819843,1.6e+11
11819844,115000001459
11819845,1.11e+11
11819846,1.11e+11
11819847,1.11e+11
11819848,1.11e+11
11819849,1e+09
11819850,1.92e+11
11819851,1.6e+11
11819852,1.6e+11
11819853,1e+09
11819854,1e+09
11819855,112000001459
11819856,1.221e+11
11819857,9e+09
11819858,2.17e+11
11819859,9e+09
11819860,192857142857
11819861,1e+09
11819862,1.92e+11
11819863,1.661e+11
11819864,1.6e+11
11819865,157000001459
11819866,1.46e+11
11819867,9e+09
11819868,169000001459
11819869,1.46e+11
11819870,1.331e+11
11819871,1.304e+11
11819872,1e+09
11819873,1.98e+11
11819874,9e+09
11819875,133100000256
11819876,1.298e+11
11819877,1.298e+11
11819878,9e+09
11819879,1.21e+11
11819880,1.11e+11
11819881,1.9844e+11
11819882,157000001459
11819883,1.51e+11
11819884,9e+09
11819885,1e+09
11819887,1e+09
11819888,179300000233
11819889,1.5702e+11
11819890,1.408e+11
11819891,176000001459
11819892,1.408e+11
11819893,1.2e+11
11819894,1e+09
11819895,1.76e+11
11819896,1.92e+11
11819897,1.66e+11
11819898,1.5488e+11
11819899,1.51e+11
11819900,1.6e+11
11819901,1.51e+11
11819902,9e+09
11819903,9e+09
11819904,1.408e+11
11819905,1e+09
11819906,1.41e+11
11819907,1.408e+11
11819908,1.2e+11
11819909,2.09e+11
11819910,175560001685
11819911,182000001459
11819912,175560001685
11819913,1.5488e+11
11819914,1e+09
11819915,1.694e+11
11819916,152000001459
11819917,152000001459
11819918,2.04e+11
11819919,9e+09
11819920,1.54e+11
11819921,1.54e+11
11819922,151625001367
11819923,9e+09
11819924,1.2e+11
11819925,1.54e+11
11819926,118000001347
11819927,1.12e+11
11819928,9e+09
11819929,111011100000
11819930,1.11e+11
11819931,1.11e+11
11819932,1.925e+11
11819933,1.54e+11
11819934,2.04e+11
11819935,1.97e+11
11819936,1e+09
11819937,1.98e+11
11819938,1.59e+11
11819939,1.54e+11
11819940,1.52e+11
11819941,1.54e+11
11819942,9e+09
11819943,1.5e+11
11819944,1.243e+11
11819945,1.54e+11
11819946,1.221e+11
11819947,1.7787e+11
11819948,1.69e+11
11819949,196508611878
11819950,1.10892e+11
11819951,3.01e+10
11819952,1.7e+11
11819953,1.95195e+11
11819954,1e+09
11819955,1.86e+11
11819956,9e+09
11819957,1.6e+11
11819958,1.7e+11
11819960,1.57e+11
11819961,150000001459
11819962,2.18e+11
11819963,2.028e+11
11819964,1e+09
11819965,1.874e+11
11819966,1e+09
11819967,1.7501e+11
11819968,1.694e+11
11819969,2.2e+11
11819970,2.17e+11
11819971,2.05e+11
11819972,2.08362e+11
11819973,199000001459
11819974,1.848e+11
11819975,2e+11
11819976,1.82e+11
11819977,1e+09
11819978,2.04e+11
11819979,1.69e+11
11819980,1.859e+11
11819981,9e+09
11819982,1.68e+11
11819983,1e+09
11819984,1.617e+11
11819985,2.18e+11
11819986,2.0328e+11
11819987,2.03e+11
11819988,1.948e+11
11819989,9e+09
11819990,215000001459
11819991,1.93e+11
11819993,1.848e+11
11819994,1.814e+11
11819995,3.01e+10
11819996,1.87e+11
11819997,1e+09
11819998,212000000092
11819999,2.0298e+11
11820000,2.18e+11
11820001,213000001459
11820002,2.035e+11
11820003,9e+09
11820004,2e+11
11820005,220784500000
11820006,2.028e+11
11820007,9e+09
11820008,2.3e+11
11820009,2.464e+11
11820010,2.29e+11
11820011,2.24e+11
11820012,9e+09
11820013,221000001459
11820014,212500000729
11820015,2.04e+11
11820016,2.03e+11
11820017,2.03e+11
11820018,2e+11
11820019,1.96e+11
11820020,2.12e+11
11820021,1e+09
11820022,2.37e+11
11820023,2.17e+11
11820024,2.25e+11
11820025,2.12e+11
11820026,2.18e+11
11820027,1e+09
11820028,1.92e+11
11820029,1e+09
11820030,2.26e+11
11820031,2.3e+11
11820032,2.18e+11
11820033,2.12e+11
11820034,2.12e+11
11820035,9e+09
11820036,9e+09
11820037,1e+09
11820038,234000001459
11820039,2.3474e+11
11820041,2.21e+11
11820042,2.24e+11
11820043,1e+09
11820044,1e+09
11820045,2.2e+11
11820046,2.12e+11
11820047,2.44e+11
11820048,2.332e+11
11820049,2.2e+11
11820050,2.13e+11
11820051,2.056e+11
11820052,2.02e+11
11820053,188000001459
11820054,1.87e+11
11820055,177313300000
11820056,1.69e+11
11820057,1.6e+11
11820058,1e+09
11820059,1e+09
11820060,9e+09
11820061,238000001459
11820062,2.332e+11
11820063,2.18e+11
11820064,213000001459
11820065,2.13e+11
11820066,2.12e+11
11820067,2e+11
11820068,1.738e+11
11820069,156074400000
11820070,9e+09
11820071,1.55e+11
11820072,2.42e+11
11820073,9e+09
11820074,2.32e+11
11820075,1e+09
11820076,2.02e+11
11820077,1.54e+11
11820078,1.54e+11
11820079,152500000729
11820081,209000001459
11820082,1.5e+11
11820083,209000001459
11820084,1.5e+11
11820085,2.41e+11
11820086,1e+09
11820087,2.03e+11
11820088,1.52e+11
11820089,1.5e+11
11820090,1.45e+11
11820091,1.309e+11
11820092,1.221e+11
11820093,1.2e+11
11820094,9e+09
11820095,115000001347
11820096,1.5e+11
11820097,1.15e+11
11820098,9e+09
11820099,9e+09
11820100,1.55e+11
11820101,1.5e+11
11820102,1.5e+11
11820103,1.8e+11
11820104,1.43e+11
11820105,1.17128e+11
11820106,1.11e+11
11820107,1.34e+11
11820108,1e+09
11820109,1.59e+11
11820111,1.43e+11
11820112,1.11e+11
11820113,1.11e+11
11820114,1.11e+11
11820115,1.8e+11
11820116,1.44e+11
11820117,2.085e+11
11820118,139000001459
11820119,9e+09
11820121,1.27e+11
11820122,1.2e+11
11820123,1.9e+11
11820124,1.9e+11
11820125,1.7e+11
11820126,1.4e+11
11820127,173750001823
11820128,144000001459
11820129,135999394817
11820130,1.4e+11
11820131,1.32e+11
11820132,1.4e+11
11820133,1.2e+11
11820134,1e+09
11820135,1.11e+11
11820136,1.11e+11
11820137,1.101e+11
11820138,139000001459
11820139,139000001459
11820140,1e+09
11820141,1e+09
11820142,2.42e+11
11820143,2.15e+11
11820144,1e+09
11820145,1.61e+11
11820146,152900001604
11820147,152900001604
11820148,1e+09
11820149,2.5e+11
11820150,1e+09
11820151,2.2e+11
11820152,2.16e+11
11820153,169000001459
11820154,2.0691e+11
11820155,2.42e+11
11820156,2.44e+11
11820157,2.42e+11
11820158,2.2572e+11
11820159,2.18e+11
11820160,1e+09
11820161,1.93e+11
11820162,239000001459
11820163,2.44e+11
11820164,2.464e+11
11820165,2.42e+11
11820166,2.31e+11
11820167,2.2e+11
11820168,2.2e+11
11820169,2.2e+11
11820170,2.45e+11
11820171,2.2e+11
11820172,2.43e+11
11820173,2.2e+11
11820174,2.068e+11
11820175,2.068e+11
11820176,2.52e+11
11820177,2.497e+11
11820178,1e+09
11820179,2.3381e+11
11820180,2.275e+11
11820181,2.27e+11
11820182,1e+09
11820183,2.27e+11
11820184,1e+09
11820185,189000001459
11820186,1.82e+11
11820187,1.69e+11
11820188,2.32e+11
11820189,2.27e+11
11820190,1.67e+11
11820191,1.6e+11
11820192,1.52e+11
11820194,2.27e+11
11820195,2.37375e+11
11820196,1e+09
11820197,1e+09
11820198,151542111590
11820199,142000001347
11820201,2.23e+11
11820202,241400000706
11820203,202799229559
11820204,1.59e+11
11820205,140000001459
11820206,2.51e+11
11820207,1.98e+11
11820208,3.01e+10
11820209,1.84e+11
11820210,1.54e+11
11820211,183700000233
11820212,139000001459
11820213,139000001459
11820214,2.2e+11
11820215,1.7e+11
11820216,2.19e+11
11820217,2.04e+11
11820218,1.87e+11
11820219,1e+09
11820220,2.27e+11
11820221,2.48e+11
11820222,1e+09
11820223,1e+09
11820224,2.16e+11
11820225,1.99e+11
11820226,1.87e+11
11820227,1.99e+11
11820228,198000000001
11820229,1.71e+11
11820230,1.88e+11
11820231,2.64e+11
11820232,2.5e+11
11820233,2.189e+11
11820234,1e+09
11820235,1.99e+11
11820236,1.859e+11
11820237,1.859e+11
11820238,2.58e+11
11820239,2.43e+11
11820240,2.3025e+11
11820241,2.15e+11
11820242,207834309134
11820243,2.3283e+11
11820244,1.99e+11
11820245,1.75e+11
11820246,1.7e+11
11820247,1.55e+11
11820248,1.4e+11
11820249,1e+09
11820250,1.72e+11
11820251,139000001459
11820252,1.41e+11
11820253,1.39e+11
11820254,135000000729
11820255,1.35e+11
11820256,1.26e+11
11820257,1.82e+11
11820258,1.2e+11
11820259,2.5e+11
11820260,2.22e+11
11820261,2.189e+11
11820262,1.859e+11
11820263,189200001717
11820264,172000001561
11820265,2.48e+11
11820266,1.7955e+11
11820267,1.71e+11
11820268,1.71e+11
11820269,1.76e+11
11820270,1.62e+11
11820271,123000001459
11820272,172000001561
11820273,1.2e+11
11820274,118270699710
11820275,1e+09
11820276,2.5e+11
11820277,172000001561
11820278,2.07e+11
11820279,258000002342
11820280,2.39e+11
11820281,2.25e+11
11820282,2.1e+11
11820283,1.89e+11
11820284,189200001717
11820285,1.75e+11
11820286,1.73e+11
11820287,1.75e+11
11820288,1.72e+11
11820289,1.71e+11
11820290,1.2e+11
11820291,140357142857
11820292,118000001561
11820293,177000001561
11820294,1.75e+11
11820295,1e+09
