"block_number","min"
11911224,2.97e+11
11911225,2.9568e+11
11911226,3.026e+11
11911227,2.988e+11
11911228,3.018e+11
11911229,3e+11
11911230,3.11e+11
11911231,3.014e+11
11911232,2.961e+11
11911233,2.85e+11
11911234,3.014e+11
11911235,9e+09
11911236,2.98e+11
11911237,3.13e+11
11911238,3.0976e+11
11911239,3.3465e+11
11911240,3.12e+11
11911241,3.108e+11
11911242,1e+09
11911243,319935001358
11911244,3.31e+11
11911245,3.1e+11
11911246,315000100000
11911247,3.0895e+11
11911248,3.15e+11
11911249,308000028013
11911250,3e+11
11911251,3.1815e+11
11911252,299000001235
11911253,298000001459
11911254,2.94e+11
11911255,2.9085e+11
11911256,3.23e+11
11911257,2.83e+11
11911258,2.7839e+11
11911259,273000100000
11911260,2.51e+11
11911261,9e+09
11911262,3.27e+11
11911263,3.2e+11
11911264,3.03e+11
11911265,3.34e+11
11911266,3.09e+11
11911268,3.05e+11
11911269,3.33e+11
11911270,3.311e+11
11911271,3.31e+11
11911272,3.2494e+11
11911273,1e+09
11911274,1e+09
11911275,9e+09
11911276,332000001561
11911277,9e+09
11911278,3.49e+11
11911279,3.44e+11
11911280,3.33e+11
11911281,4e+11
11911282,3.41e+11
11911283,3.8e+11
11911284,3.58e+11
11911285,3.74e+11
11911286,3.41e+11
11911287,3.39e+11
11911288,3.39e+11
11911289,3.55e+11
11911290,3.43e+11
11911291,3.52e+11
11911292,3.58e+11
11911293,3.43e+11
11911294,3.54e+11
11911295,3.37e+11
11911296,3.31e+11
11911297,3.3e+11
11911298,342000001459
11911299,3.47e+11
11911300,3.3e+11
11911301,3.29e+11
11911302,3.26e+11
11911303,3.2e+11
11911304,9e+09
11911305,3.73e+11
11911306,1e+09
11911307,3.663e+11
11911308,327000001459
11911309,3.12e+11
11911310,372000001459
11911311,371600001531
11911312,3.71e+11
11911313,9e+09
11911314,3.44e+11
11911315,3.7e+11
11911316,9e+09
11911317,3.46e+11
11911318,3.68e+11
11911319,3.44e+11
11911320,3.46e+11
11911321,9e+09
11911322,3.41e+11
11911323,3.16e+11
11911324,3.1e+11
11911325,3.55e+11
11911326,3.09e+11
11911327,305730001728
11911328,301000001459
11911329,2.86e+11
11911330,3.56e+11
11911331,2.992e+11
11911333,2.52e+11
11911334,9e+09
11911335,2.49e+11
11911336,2.4684e+11
11911337,2.24e+11
11911338,3.81e+11
11911339,366300000005
11911340,3.695e+11
11911341,3.81e+11
11911342,1e+09
11911343,3.7e+11
11911344,1e+09
11911345,3.65e+11
11911346,3.55e+11
11911347,396279951840
11911348,3.83e+11
11911349,3.73e+11
11911350,3.88e+11
11911351,9e+09
11911352,372000001168
11911353,3.65e+11
11911354,3.65e+11
11911355,3.57e+11
11911356,3.9e+11
11911357,354000001459
11911358,3.53e+11
11911359,3.5205e+11
11911360,3.77e+11
11911361,372000001459
11911362,3.68e+11
11911363,1e+09
11911364,3.49e+11
11911365,3.44e+11
11911366,9e+09
11911367,3.61e+11
11911368,3.41e+11
11911369,9e+09
11911370,3.7e+11
11911371,3.289e+11
11911372,324000000001
11911373,1e+09
11911374,3.13968e+11
11911375,3.13e+11
11911376,3.13e+11
11911377,3.13e+11
11911378,352125000002
11911379,9e+09
11911380,2.992e+11
11911381,3.67e+11
11911382,3.57e+11
11911383,3.44e+11
11911384,299000001347
11911385,284000001123
11911386,3.66e+11
11911387,3.41e+11
11911388,3.78e+11
11911389,3.46e+11
11911390,3.75e+11
11911391,1e+09
11911392,3.5123e+11
11911393,9e+09
11911394,3.8e+11
11911395,3.432e+11
11911396,3.87e+11
11911397,4.1e+11
11911398,3.87e+11
11911399,3.74e+11
11911400,3.66e+11
11911401,4.1e+11
11911402,4.1e+11
11911403,4.08e+11
11911404,422000001459
11911405,3.947e+11
11911406,4.84e+11
11911407,458857142857
11911408,4.536e+11
11911409,1e+09
11911410,4.38e+11
11911411,4.82e+11
11911412,435000000255
11911413,4.33e+11
11911414,3.01e+10
11911415,5.2e+11
11911416,4.94e+11
11911417,470000001459
11911418,526000001561
11911419,5.29e+11
11911420,5.2e+11
11911421,497000000255
11911422,5.17e+11
11911423,516369202506
11911424,470000001459
11911425,4.82e+11
11911426,495000001459
11911427,5.104e+11
11911428,5.05e+11
11911429,4.92e+11
11911430,4.92e+11
11911431,4.85e+11
11911432,4.7e+11
11911433,4.94e+11
11911434,5.28e+11
11911435,1e+09
11911436,1e+09
11911437,4.94e+11
11911438,4.85e+11
11911439,4.82e+11
11911440,4.7e+11
11911441,460714285715
11911442,4.59e+11
11911443,5.43e+11
11911444,5.21232e+11
11911445,4.93e+11
11911446,4.554e+11
11911447,441100110000
11911448,4.65e+11
11911449,4.33e+11
11911450,4.91232e+11
11911451,4.6e+11
11911452,4.51e+11
11911453,431000001459
11911454,4.27e+11
11911455,534642857143
11911456,4.79e+11
11911457,4.79e+11
11911458,5.14e+11
11911459,4.7e+11
11911460,469000001459
11911461,469000001459
11911462,5.05e+11
11911463,4.81e+11
11911464,4.64e+11
11911465,4.54e+11
11911466,4.47e+11
11911467,5.027e+11
11911468,1e+09
11911469,5.025e+11
11911470,5.025e+11
11911471,5.025e+11
11911472,477000002694
11911473,4.73e+11
11911474,501000001459
11911475,469000001459
11911476,469000001459
11911477,3.01e+10
11911478,4.69e+11
11911479,3.88e+11
11911480,1e+09
11911481,436000001561
11911482,4.34e+11
11911483,4.2e+11
11911484,4.14e+11
11911485,4.23e+11
11911486,4.741e+11
11911487,4.11e+11
11911488,5.29e+11
11911489,5.29e+11
11911490,479000001459
11911491,5.25e+11
11911492,4.85e+11
11911493,515900001604
11911494,523950001531
11911495,4.7825e+11
11911496,469000001459
11911497,469000001459
11911498,4.642e+11
11911499,1e+09
11911500,4.16e+11
11911501,470000001459
11911502,410300000233
11911503,4.02e+11
11911504,3.949e+11
11911505,3.839e+11
11911506,3.77e+11
11911507,480000001459
11911508,3.73e+11
11911509,1e+09
11911510,5.2e+11
11911511,4.93e+11
11911512,470000001459
11911513,4.19e+11
11911514,372000001459
11911515,5.16e+11
11911516,469000001459
11911517,3.71e+11
11911518,3.64e+11
11911519,3.49e+11
11911520,471000001459
11911521,3.41e+11
11911522,4.961e+11
11911523,411000001459
11911524,3.15e+11
11911525,4.8e+11
11911526,1e+09
11911527,4.91232e+11
11911528,5.06e+11
11911529,4.69e+11
11911530,411000001459
11911531,4.02e+11
11911532,4.79e+11
11911533,4.69e+11
11911534,3.5e+11
11911535,3.21e+11
11911537,4.79e+11
11911538,3.11e+11
11911539,315000001459
11911540,3.01e+11
11911541,3e+11
11911542,2.992e+11
11911543,1e+09
11911544,4.1e+11
11911545,3.01e+11
11911546,3.01e+11
11911547,2.992e+11
11911548,4.346e+11
11911549,5e+11
11911550,4.71e+11
11911551,5e+11
11911552,5.2e+11
11911553,4.78e+11
11911554,5.2e+11
11911555,5e+11
11911556,521700000001
11911557,494400001873
11911558,519000001459
11911559,5.21e+11
11911560,1e+09
11911561,469000001459
11911562,4.68e+11
11911563,4.7637e+11
11911564,4.51e+11
11911565,5e+11
11911566,4.58e+11
11911567,4.422e+11
11911568,4.35e+11
11911569,4.1e+11
11911570,4.02e+11
11911571,3.275e+11
11911572,2.9e+11
11911573,2.9e+11
11911574,5.2e+11
11911575,5.05e+11
11911576,4.7e+11
11911577,4.66e+11
11911578,3.61e+11
11911579,1e+09
11911580,5e+11
11911581,5e+11
11911582,1e+09
11911583,4.65e+11
11911584,4.47e+11
11911585,287000001459
11911586,2.8e+11
11911587,4.87e+11
11911588,1e+09
11911589,2.992e+11
11911590,2.55e+11
11911591,4.82e+11
11911592,470000001459
11911593,4.67e+11
11911594,3.73e+11
11911595,3.37e+11
11911596,3.36e+11
11911597,402000001459
11911598,5.025e+11
11911599,5.5e+11
11911600,517000001604
11911601,4.65e+11
11911602,1e+09
11911603,5.75e+11
11911604,5.64e+11
11911605,5.324e+11
11911606,1e+09
11911607,1e+09
11911608,5.4e+11
11911609,1e+09
11911610,530000001561
11911611,518000001459
11911612,5.22e+11
11911613,3.01e+10
11911614,4.97e+11
11911615,5.3e+11
11911616,4.65e+11
11911617,4.65e+11
11911618,5.5e+11
11911619,1e+09
11911620,5.76e+11
11911621,5.6e+11
11911622,5.33e+11
11911623,520000001459
11911624,3.01e+10
11911625,5.1e+11
11911626,5e+11
11911627,4.65e+11
11911628,4.01e+11
11911629,3.86e+11
11911630,1e+09
11911631,5.025e+11
11911632,5e+11
11911633,1e+09
11911634,4.59e+11
11911635,4.5e+11
11911636,402000001347
11911637,3.68e+11
11911638,2.992e+11
11911639,2.52e+11
11911640,2.38e+11
11911641,2.3e+11
11911642,1e+09
11911643,2.29e+11
11911644,1e+09
11911645,2.05e+11
11911646,2e+11
11911647,1.96e+11
11911648,1.94e+11
11911649,4.75e+11
11911650,3.98e+11
11911651,3.96e+11
11911652,3.3e+11
11911653,2.94e+11
11911654,2.9e+11
11911655,3.01e+10
11911656,1e+09
11911657,226000001459
11911658,1.94e+11
11911659,3.29e+11
11911660,301000001459
11911661,2.5e+11
11911662,215000001459
11911663,189000001123
11911664,1.837e+11
11911665,2.85e+11
11911666,2.76e+11
11911667,2.76e+11
11911668,213345111748
11911669,3.03e+11
11911670,2.4e+11
11911671,1.81e+11
11911672,177000001459
11911673,392950002115
11911674,1e+09
11911675,2.99e+11
11911676,2.75e+11
11911677,2.05e+11
11911678,2.76e+11
11911679,177000001459
11911680,271000001459
11911681,2.97e+11
11911682,271000001459
11911683,271000001459
11911684,235111908172
11911685,1.98e+11
11911686,2.49e+11
11911687,177000001123
11911688,176996996996
11911689,1.73e+11
11911690,1.616e+11
11911691,1.616e+11
11911692,3.22e+11
11911693,2.94e+11
11911694,281000001459
11911695,268000010000
11911696,2.3e+11
11911697,273000001459
11911698,2.67e+11
11911699,2.08e+11
11911700,266000010000
11911701,1e+09
11911702,2e+11
11911703,178017800000
11911704,3.35e+11
11911705,2.73735e+11
11911706,2.31e+11
11911707,2.2e+11
11911708,1.76e+11
11911709,1.76e+11
11911710,1.8e+11
11911711,3.59e+11
11911712,290513326514
11911713,290513300000
11911714,2.69e+11
11911715,2.64103e+11
11911717,3.45e+11
11911718,1e+09
11911719,2.92e+11
11911720,266000010000
11911721,252294500000
11911722,291000001459
11911723,2.69e+11
11911724,2.33e+11
11911725,3.03e+11
11911726,2.82e+11
11911727,2.82e+11
11911728,290000001235
11911729,2.5e+11
11911730,3.1e+11
11911731,1e+09
11911732,2.82e+11
11911733,2.2e+11
11911734,1.89e+11
11911735,3.45e+11
11911736,3.26e+11
11911737,2.98e+11
11911738,275000001459
11911739,180000001459
11911740,1.71e+11
11911741,2.82e+11
11911742,1.68e+11
11911743,166000001347
11911744,1.66e+11
11911745,1e+09
11911746,1.63e+11
11911747,162000001459
11911748,1.64e+11
11911749,1.616e+11
11911750,161000001123
11911751,2.7e+11
11911752,1.64e+11
11911753,1.88e+11
11911754,1.63e+11
11911755,1.6e+11
11911756,254100000233
11911757,1.68e+11
11911758,247988191000
11911759,1e+09
11911760,1.81e+11
11911761,1.7871e+11
11911762,1.68e+11
11911763,1.68e+11
11911764,1.68e+11
11911765,156000001459
11911766,1e+09
11911767,187000001561
11911768,169000001459
11911769,1.8e+11
11911770,1.5e+11
11911772,1.9e+11
11911773,1.75e+11
11911774,2.15e+11
11911775,1.75e+11
11911776,1.75e+11
11911777,2.38e+11
11911778,2.125e+11
11911779,2.125e+11
11911780,1.75e+11
11911781,1.75e+11
11911782,1.75e+11
11911783,2.1e+11
11911784,1.9e+11
11911785,1.78e+11
11911786,1.9001e+11
11911787,1.84e+11
11911788,2.09e+11
11911789,1.85e+11
11911790,1.75e+11
11911791,215900001604
11911792,185900001604
11911793,185900001604
11911794,1e+09
11911795,1.75e+11
11911796,1.75e+11
11911797,170000001459
11911798,208000001459
11911799,2.82e+11
11911800,1e+09
11911801,3.01e+10
11911802,2.29e+11
11911803,2.06e+11
11911804,1.969e+11
11911805,2.8688e+11
11911806,2.23e+11
11911807,2.07e+11
11911808,2.3625e+11
11911809,2.35e+11
11911810,2.07e+11
11911811,1.9501e+11
11911812,2.486e+11
11911813,2.09e+11
11911814,2e+11
11911815,2.63e+11
11911816,3.01e+11
11911817,2.96e+11
11911818,283000001459
11911819,2.73e+11
11911820,257812500000
11911821,2.7e+11
11911822,3.15e+11
11911823,257812500000
11911824,247907669784
11911825,247907669784
11911826,2.4245e+11
11911827,2.3e+11
11911828,251000001459
11911829,226800001235
11911830,2.268e+11
11911831,2.19e+11
11911832,1e+09
11911833,1e+09
11911834,1.86e+11
11911835,185000001347
11911836,1.79e+11
11911838,1.75e+11
11911839,166000001459
11911840,2.76e+11
11911841,268328861200
11911842,2.47e+11
11911843,2.09e+11
11911844,1.66e+11
11911845,1.58e+11
11911846,1e+09
11911847,150000001347
11911848,1.5e+11
11911849,2.57e+11
11911850,3.01e+10
11911851,223300001605
11911852,2.7e+11
11911853,2.6e+11
11911854,256000001459
11911856,2.88e+11
11911857,2.83e+11
11911858,2.83e+11
11911859,2.7e+11
11911860,2.5e+11
11911861,280890645635
11911862,2.63e+11
11911863,2.6e+11
11911864,2.67e+11
11911865,2.46e+11
11911866,2.3e+11
11911867,2.233e+11
11911868,259000001459
11911869,1e+09
11911870,2.82e+11
11911871,259000001459
11911872,273000000001
11911873,2.73e+11
11911874,2.893e+11
11911875,2.78e+11
11911876,2.6e+11
11911877,2.65e+11
11911878,2.96e+11
11911879,3.31e+11
11911880,2.92e+11
11911881,2.68e+11
11911882,3.1e+11
11911884,3e+11
11911885,3.025e+11
11911886,283000001459
11911887,2.7195e+11
11911888,2.65e+11
11911889,2.63e+11
11911890,3.08e+11
11911891,2.56e+11
11911892,1e+09
11911893,2.7195e+11
11911894,2.58e+11
11911895,2.44e+11
11911896,1e+09
11911897,2.21e+11
11911898,215000001347
11911899,2.1e+11
11911900,2.068e+11
11911901,2.03e+11
11911902,2.89e+11
11911903,2.761e+11
11911904,2.47e+11
11911905,2.53e+11
11911907,2.22e+11
11911908,2.55e+11
11911909,2.33e+11
11911910,210000001347
11911911,2.03e+11
11911912,2.39e+11
11911913,2.01e+11
11911914,1.97e+11
11911915,1.89e+11
11911916,1.79e+11
11911917,2.34e+11
11911918,2.42e+11
11911919,2.19e+11
11911920,2e+11
11911921,1.75e+11
11911922,150000001347
11911923,1.5e+11
11911924,1.5e+11
11911925,1.43e+11
11911926,1.35001e+11
11911927,1.28e+11
11911928,1.24e+11
11911929,1.21e+11
11911930,1.2e+11
11911931,1.2e+11
11911932,2.75e+11
11911933,2.3e+11
11911934,2.148e+11
11911935,1e+09
11911936,6e+09
11911937,1.969e+11
11911938,1.79e+11
11911939,1.79e+11
11911940,1e+09
11911941,2.12115e+11
11911942,1.969e+11
11911943,1.92e+11
11911944,6e+09
11911945,1.74e+11
11911946,1.44e+11
11911947,120000001123
11911948,6e+09
11911949,6e+09
11911950,1.42e+11
11911951,1.2e+11
11911952,1.6e+11
11911953,6e+09
11911954,115000001123
11911955,6e+09
11911957,2.2e+11
11911958,2.125e+11
11911959,2.11e+11
11911960,6e+09
11911961,198650001953
11911962,2.2e+11
11911963,6e+09
11911964,1.79e+11
11911965,1.58e+11
11911966,1.625e+11
11911967,1.87e+11
11911968,157000001459
11911969,1.5e+11
11911970,1.42e+11
11911971,2.175e+11
11911972,6e+09
11911973,1.572e+11
11911974,6e+09
11911975,6e+09
11911976,6e+09
11911977,1e+09
11911978,1.572e+11
11911979,1.55e+11
11911980,6e+09
11911981,137000001347
11911982,6e+09
11911983,6e+09
11911984,6e+09
11911985,1.28e+11
11911986,2.3183e+11
11911987,1e+09
11911988,170000001500
11911989,1.58e+11
11911990,6e+09
11911991,1.54e+11
11911992,147000001347
11911993,1.42e+11
11911994,135000001459
11911997,1e+10
11911998,120000001123
11911999,1.683e+11
11912000,1.47e+11
11912001,1.2e+11
11912002,115000001123
11912003,1.15e+11
11912004,1.15e+11
11912005,1.15e+11
11912006,1e+10
11912007,1.15e+11
11912008,1.15e+11
11912009,1.638e+11
11912010,1.32e+11
11912011,1e+10
11912012,1.2e+11
11912013,1.2e+11
11912014,1e+09
11912015,1.716e+11
11912016,6e+09
11912017,1e+10
11912018,1e+09
11912019,1.59e+11
11912020,1.32e+11
11912021,1.3e+11
11912022,1e+09
11912023,6e+09
11912024,1.2e+11
11912025,1.2e+11
11912026,3.01e+10
11912027,1.59e+11
11912028,1.32e+11
11912029,1.09e+11
11912030,1.61e+11
11912031,1.5e+11
11912032,6e+09
11912033,1.76e+11
11912034,1.62e+11
11912035,3.01e+10
11912036,1.32e+11
11912037,1.77615e+11
11912038,1.45464e+11
11912039,1.32e+11
11912040,1.25e+11
11912041,1.57e+11
11912042,1.86e+11
11912043,1.564e+11
11912044,1e+09
11912045,6e+09
11912046,6e+09
11912047,6e+09
11912048,1.56e+11
11912049,6e+09
11912050,6e+09
11912051,1.58e+11
11912052,1e+09
11912053,6e+09
11912054,1.88e+11
11912055,6e+09
11912056,1.81e+11
11912057,3e+09
11912058,2.07e+11
11912059,6e+09
11912060,6e+09
11912061,1.8e+11
11912062,1.75e+11
11912063,6e+09
11912064,1.7e+11
11912065,1.683e+11
11912066,1.639e+11
11912067,6e+09
11912068,156000001235
11912069,6e+09
11912070,1e+09
11912071,6e+09
11912072,1.512e+11
11912073,6e+09
11912074,1.72e+11
11912075,151000001459
11912076,1.49e+11
11912077,1.87e+11
11912078,6e+09
11912079,1.57e+11
11912081,1.86e+11
11912082,6e+09
11912083,1.716e+11
11912084,1e+09
11912085,6e+09
11912086,1.64e+11
11912087,1.78e+11
11912088,1.56e+11
11912089,1.87e+11
11912090,6e+09
11912091,1.57e+11
11912092,1.56e+11
11912093,1.55e+11
11912094,1.55e+11
11912095,1.78e+11
11912096,1.71e+11
11912097,1.72e+11
11912098,1.66e+11
11912099,156000001459
11912100,189200001750
11912101,1.86e+11
11912102,1.81e+11
11912103,176683623585
11912104,1e+10
11912105,6e+09
11912106,1e+09
11912107,1e+10
11912108,2.052e+11
11912109,2.002e+11
11912110,220000001561
11912111,207000001459
11912112,1.98e+11
11912113,1.95e+11
11912114,190391420894
11912115,3e+09
11912116,6e+09
11912117,2.2572e+11
11912118,211000001459
11912119,2.09e+11
11912120,6e+09
11912121,2.01e+11
11912122,6e+09
11912123,3e+09
11912124,2.46e+11
11912125,6e+09
11912126,1e+10
11912127,6e+09
11912128,2.53e+11
11912129,2.46e+11
11912130,2.35e+11
11912131,6e+09
11912132,1e+09
11912133,2.5e+11
11912134,6e+09
11912135,2.46e+11
11912136,3e+09
11912137,2.585e+11
11912138,2.59e+11
11912139,2.58e+11
11912140,1e+09
11912141,6e+09
11912142,2.415e+11
11912143,2.84e+11
11912144,2.63e+11
11912145,1e+09
11912146,253310455040
11912147,6e+09
11912148,2.96e+11
11912149,3.01e+11
11912151,2.86e+11
11912152,3e+11
11912153,2.9e+11
11912154,270600001358
11912155,2.69e+11
11912156,2.607e+11
11912157,3e+09
11912158,271000001459
11912159,2.58e+11
11912160,3e+11
11912161,3.2472e+11
11912162,6e+09
11912163,3.15e+11
11912164,6e+09
11912165,3.456e+11
11912166,334946467911
11912167,6e+09
11912168,3.3188e+11
11912169,3.23e+11
11912170,313500000001
11912171,346764001905
11912172,3.07e+11
11912173,3.377e+11
11912174,3.23e+11
11912175,301000001459
11912176,376104980218
11912177,3.377e+11
11912178,3.35e+11
11912179,322800001235
11912180,1e+09
11912181,1e+09
11912182,3.73e+11
11912183,3.6624e+11
11912184,6e+09
11912185,1e+10
11912186,367000001459
11912187,3.74e+11
11912188,3e+09
11912189,3.71e+11
11912191,3.01e+10
11912192,3.6624e+11
11912193,3.77e+11
11912194,3.6624e+11
11912195,3.63e+11
11912196,4.02864e+11
11912197,1e+10
11912198,1e+09
11912199,3.71e+11
11912200,368000001459
11912201,3.7624e+11
11912202,4.39488e+11
11912203,6e+09
11912204,1e+09
11912205,392000001561
11912206,1e+09
11912207,1e+09
11912208,4.096e+11
11912209,1e+09
11912210,6e+09
11912211,4.5e+11
11912212,6e+09
11912213,3.99e+11
11912214,4e+11
11912215,386000001459
11912216,6e+09
11912217,6e+09
11912218,4.11e+11
11912219,4.46e+11
11912220,6e+09
11912221,3.01e+10
11912222,4.36e+11
11912223,4.5625e+11
11912224,6e+09
11912225,4.56e+11
11912226,4.53e+11
11912227,480379270000
11912228,6e+09
11912229,4.86e+11
11912230,5e+11
11912231,4.79925e+11
11912232,6e+09
11912233,5.13e+11
11912234,5.13e+11
11912237,5.52e+11
11912238,5.44e+11
11912239,5.21e+11
11912240,5.59e+11
11912241,1e+09
11912242,5.76e+11
11912243,1e+09
11912244,1e+09
11912245,6e+09
11912246,634000001561
11912247,6e+09
11912248,6.3e+11
11912249,636000001561
11912250,6.34e+11
11912251,6e+09
11912252,6e+09
11912253,6e+09
11912254,6.23e+11
11912256,616000001459
11912257,6.56e+11
11912258,6.325e+11
11912259,6e+11
11912260,6e+11
11912261,5.925e+11
11912262,5.76e+11
11912263,5.75e+11
11912264,5.75e+11
11912265,5.676e+11
11912266,5.5e+11
11912267,1e+09
11912268,6.24e+11
11912269,6.15e+11
11912270,6.03e+11
11912271,5.925e+11
11912272,6e+09
11912273,5.8e+11
11912274,565000001459
11912275,1e+09
11912276,1e+10
11912277,6e+11
11912278,6e+11
11912279,6.028e+11
11912280,5.72e+11
11912281,6e+09
11912282,6e+09
11912283,5.5e+11
11912285,6.21e+11
11912286,5.5e+11
11912287,6.15e+11
11912288,551000001459
11912289,1e+09
11912290,6e+09
11912291,5.5e+11
11912292,1e+10
11912293,533329777800
11912294,5.13e+11
11912295,512820500000
11912296,1e+10
11912297,1e+09
11912298,6.09e+11
11912299,6.05e+11
11912300,6e+09
11912301,6e+09
11912303,5.97e+11
11912304,6e+09
11912305,6e+09
11912306,6.15e+11
11912307,6e+09
11912308,5.775e+11
11912309,5.775e+11
11912310,552000001459
11912311,6.15e+11
11912312,6.15e+11
11912313,6.16e+11
11912314,6e+09
11912315,6.15e+11
11912316,6e+09
11912317,3e+09
11912318,1e+09
11912319,608000001459
11912320,605000001459
11912321,6e+11
11912322,3e+09
11912323,6e+11
11912324,616000000050
11912325,6e+09
11912326,6e+09
11912327,6.52e+11
11912328,6e+09
11912329,6.6e+11
11912330,1e+09
11912331,6.3e+11
11912332,6.15e+11
11912333,6.15e+11
11912334,6.15e+11
11912335,7e+11
11912336,6e+09
11912337,6.72e+11
11912338,6.55e+11
11912339,6.29e+11
11912340,615000000001
11912341,6.15e+11
11912342,7.2e+11
11912343,6.87e+11
11912344,661100001605
11912345,6.58e+11
11912346,6e+09
11912347,3e+09
11912348,7.2324e+11
11912349,7.26e+11
11912350,1e+10
11912351,3e+09
11912352,1e+10
11912353,1e+09
11912354,3e+09
11912355,1e+10
11912356,1e+09
11912357,8.62e+11
11912358,8.3e+11
11912359,1e+10
11912360,8.3e+11
11912361,8.3e+11
11912362,821000001459
11912363,8.01e+11
11912364,8.5422e+11
11912365,805255001990
11912366,1e+10
11912367,8.0001e+11
11912368,902000001561
11912369,9e+11
11912370,1e+09
11912371,1e+09
11912372,8.93e+11
11912373,8.07e+11
11912374,8.08e+11
11912375,7.9105e+11
11912376,7.9e+11
11912377,8e+11
11912378,820050000377
11912380,7.8255e+11
11912381,816750000377
11912382,3.01e+10
11912383,8.67e+11
11912384,8.54e+11
11912385,8.77e+11
11912386,8.85e+11
11912387,1e+10
11912388,8.82e+11
11912389,8.87e+11
11912390,958851300000
11912391,1e+10
11912392,975120903000
11912393,9.38e+11
11912394,1e+09
11912395,1.029e+12
11912396,3e+09
11912397,1088000001561
11912398,1.131e+12
11912399,1.1e+12
11912400,1.25e+12
11912401,1.24e+12
11912402,1e+10
11912403,1.304e+12
11912404,1.2126e+12
11912405,1214000001561
11912406,1.216e+12
11912407,1.19e+12
11912408,1.355e+12
11912409,1.286e+12
11912410,1215000001459
11912411,1e+09
11912412,1e+10
11912415,1.375e+12
11912416,1.348e+12
11912417,1e+09
11912418,1.318e+12
11912419,1278000001563
11912420,1261000001459
11912421,1.25e+12
11912422,1390147444025
11912423,1338155157250
11912424,3.01e+10
11912425,1.415678e+12
11912426,1e+09
11912427,1.469e+12
11912428,1.416e+12
11912429,1408000001459
11912430,1.351e+12
11912431,1339000001459
11912432,1339000001459
11912433,1.4e+12
11912434,1e+10
11912435,1.32e+12
11912436,1.273e+12
11912437,3e+09
11912438,1.264e+12
11912439,1.25e+12
11912440,1.209e+12
11912441,1.183e+12
11912442,1.145e+12
11912443,1.128e+12
11912444,1.129e+12
11912445,1235000001561
11912446,1.34e+12
11912447,1.313e+12
11912448,1e+10
11912449,1267000001459
11912450,1.3511e+12
11912451,1293720050869
11912452,1.3e+12
11912453,1.2e+12
11912454,1.177e+12
11912455,1e+09
11912456,1.127e+12
11912457,1.126e+12
11912458,1.109e+12
11912459,1.1e+12
11912460,1.075e+12
11912461,1.244115e+12
11912462,1058399999999
11912463,3e+09
11912464,1299000001561
11912465,1.286e+12
11912466,1.29e+12
11912467,1.282e+12
11912468,1.292e+12
11912469,1.28139e+12
11912470,9.1e+11
11912471,1e+10
11912472,1.209e+12
11912473,1.265e+12
11912474,1.169e+12
11912475,1e+09
11912476,1.054e+12
11912477,1.053e+12
11912478,1002000010000
11912479,1186958400000
11912480,1e+12
11912481,1e+12
11912482,9.504e+11
11912483,9.24e+11
11912484,1e+12
11912485,1.026e+12
11912486,1.264e+12
11912487,1.2e+12
11912488,1.04e+12
11912489,9.9e+11
11912490,9.0992e+11
11912491,9.01e+11
11912492,881000001459
11912493,1.1583e+12
11912494,9.5e+11
11912495,9e+11
11912496,8.8e+11
11912497,8.59e+11
11912498,8.48e+11
11912499,1e+12
11912500,1e+09
11912501,9e+11
11912502,9e+11
11912503,9.21e+11
11912504,8.95e+11
11912505,9e+11
11912506,8.195e+11
11912507,8.97e+11
11912508,8.151e+11
11912509,7.98e+11
11912510,7.711e+11
11912511,7.7e+11
11912512,7.51e+11
11912513,7.4e+11
11912514,1e+12
11912515,843000001459
11912516,7.5e+11
11912517,7.48e+11
11912518,7.26e+11
11912519,1e+09
11912520,7.106e+11
11912521,700000001123
11912522,1.2e+12
11912523,8.074e+11
11912524,1.2e+12
11912525,1.002e+12
11912526,1e+12
11912527,838350102993
11912528,732000001459
11912529,7.15e+11
11912530,7e+11
11912531,7e+11
11912532,8.2e+11
11912533,7e+11
11912534,7e+11
11912535,7e+11
11912536,6.89e+11
11912537,7.7e+11
11912538,7e+11
11912539,6.78e+11
11912540,6.655e+11
11912541,6.6e+11
11912542,1e+09
11912543,7e+11
11912544,1e+09
11912545,679000001459
11912546,7.59e+11
11912547,1e+09
11912548,6.6e+11
11912549,1e+09
11912550,6.5e+11
11912552,6.5e+11
11912553,6.95e+11
11912554,6.875e+11
11912555,6.3e+11
11912556,5.5e+11
11912557,6.5e+11
11912558,6.25e+11
11912559,6.25e+11
11912560,6.4e+11
11912561,6.34e+11
11912562,6.25e+11
11912563,614285714286
11912564,616000001459
11912565,6.15e+11
11912566,626000001459
11912567,6.14e+11
11912568,6.11e+11
11912569,626000001459
11912570,614285714287
11912571,6.23e+11
11912572,7e+11
11912573,6.43e+11
11912574,6.15e+11
11912575,6.05e+11
11912576,3e+09
11912577,6.15e+11
11912578,6.15e+11
11912579,3e+09
11912580,6.15e+11
11912581,6.15e+11
11912582,1e+09
11912583,6.15e+11
11912584,6.6e+11
11912585,7e+11
11912586,6.15e+11
11912588,6.42e+11
11912589,6.11e+11
11912590,6e+11
11912591,7.25e+11
11912592,7e+11
11912593,1e+09
11912594,1e+09
11912595,7e+11
11912596,6.5e+11
11912597,6.5e+11
11912598,1e+09
11912599,7e+11
11912600,6.36e+11
11912601,3.01e+10
11912602,6.15e+11
11912603,1e+09
11912604,6e+11
